"ensembl_tr_id","GSM4223714","GSM4223715","GSM4223716","GSM4223717","GSM4223718","GSM4223719","GSM4223720","GSM4223721","GSM4223722","GSM4223723","GSM4223724","GSM4223725"
"ENSMUST00000170027",7,2,5,3,9,12,6,10,25,17,9,7
"ENSMUST00000164673",206,188,174,210,47,72,122,103,133,143,87,67
"ENSMUST00000167138",43.352,31.37,40.358,50.624,12.866,14.849,6.873,11.864,21.839,7.871,2.85,10.857
"ENSMUST00000050467",90.256,33,88,53,19,20,27,23,12,11,18,10
"ENSMUST00000229500",144.744,367,216.049,264,222.701,277,394.276,299,375.383,379,319,315
"ENSMUST00000230781",2,1,5,1,1,0,4,1,1,1,0,0
"ENSMUST00000023117",89,85,84,95,28,31,57,72,42,33,31,42
"ENSMUST00000023116",1973.275,1978.71,1911.948,2228,854.29,951.816,1167.831,1118.775,821,754.805,961.511,957.545
"ENSMUST00000157003",3,3,0,4,1,0,2,4,2,0,0,0
"ENSMUST00000126352",20.104,11.033,12.076,18.094,1.008,11.58,18.41,18.245,2.004,6,5.032,1.002
"ENSMUST00000230669",4.009,6,0,1.001,0,0,0,0,0,0,0,0
"ENSMUST00000230066",10.362,17.103,9.55,18.772,10.507,4.921,4.677,8.093,7,4.67,12.861,9.478
"ENSMUST00000023113",1252.264,525.187,833.45,522.165,202.203,255.263,219.492,258.132,254,272.525,288.628,326.975
"ENSMUST00000038757",7827.548,8677.887,5873.749,5793.12,2168.198,2711.525,2987.443,3020.234,2488.314,2343.368,2689.663,2610.882
"ENSMUST00000152678",302.86,318.479,188.418,257.49,40.728,49.762,70.81,79.815,36.272,52.303,51.212,45.655
"ENSMUST00000071462",585.349,297,402.763,302.714,488,560.602,636.428,654.91,526,509,626.632,613
"ENSMUST00000129406",0,0,7.567,0,0,3.303,0,0,0,0,0,0
"ENSMUST00000230229",127.651,56,50.205,42.286,250,249.398,177.572,159.09,230,251,219.368,205
"ENSMUST00000072779",32.833,67.979,43.875,79.312,20.242,23.353,62.48,56.042,23.279,21.215,29.091,28.039
"ENSMUST00000069530",1.501,13.524,1.45,1.7,1.416,4.753,4.673,1.35,1.337,2.835,2.933,10.941
"ENSMUST00000230729",115.499,60.476,98.55,56.3,22.584,34.247,27.327,39.65,29.663,17.165,32.067,22.059
"ENSMUST00000146628",698,0,651,974,0,0,0,0,0,0,0,0
"ENSMUST00000152227",0,891,0,0,479,595,776,776,494,469,800,753
"ENSMUST00000080622",488.85,92.915,492.058,130.107,28.772,27.67,30.93,29.967,20.37,27.231,44.337,28.893
"ENSMUST00000230953",261.15,153.085,285.942,217.893,68.228,88.33,102.07,88.033,96.63,91.167,119.663,103.107
"ENSMUST00000229578",4.43,0,1.022,3.37,4.466,0,4.004,4.292,0,3.668,1,1.745
"ENSMUST00000089174",92.636,132.13,168.759,173.525,60.201,65.003,58.029,92.557,57.86,32.949,119.167,96.172
"ENSMUST00000230582",0,2,0,2,0,0,2,0,3,4,0,0
"ENSMUST00000229456",25.794,8.696,19.392,14.111,2.746,3.997,7.46,3.182,7.832,1.308,0,2.582
"ENSMUST00000229411",283.57,459.175,333.849,508.365,90.054,115.001,204.511,175.261,125.307,175.743,146.833,191.245
"ENSMUST00000023100",752,1057,831,1176,360,431,667,632,512,435,585,583
"ENSMUST00000230105",169.69,83.236,143.194,129.286,38.407,38.764,65.323,72.663,23.601,32.704,35.177,46.194
"ENSMUST00000229390",27,10,22,18,4,1,7,9,5,3,10,4
"ENSMUST00000179269",33,32,24,16,0,2,6,7,0,1,3,2
"ENSMUST00000089161",1.003,2.342,3.825,5.006,0,1.126,1.005,1.003,1,0,0,1.001
"ENSMUST00000230791",2,2,6,2,0,0,0,0,0,0,2,1
"ENSMUST00000089157",103,67,101.272,91,9,1.441,14,16,2,3,1.402,2
"ENSMUST00000089155",0,0,25.728,0,0,2.559,0,0,0,0,2.598,0
"ENSMUST00000143238",411,133,488,155,69,82,60,68,109,121,56,64
"ENSMUST00000116423",3.622,0,79.05,0,0,0,0,0,0,0,32.355,34.109
"ENSMUST00000023095",1966.378,1608,2084.95,2052,263,309,375,343,311,350,221.645,263.891
"ENSMUST00000023088",50,29,50.375,50,15,12,32.304,40,8,5,14,9
"ENSMUST00000230380",51,21,42,15,13,21,30,22,15,22,31,32
"ENSMUST00000161178",9.413,0,0,13.01,11,0,0,0,10,0,13,6.692
"ENSMUST00000050349",43.587,33,56,28.99,0,24,17,26,0,8,0,24.308
"ENSMUST00000160994",174.665,112.939,177.898,174.823,53.27,56.554,73.768,125.705,101.906,101.341,87.779,48.821
"ENSMUST00000161892",1349.335,899.061,1334.102,988.177,502.73,555.446,818.296,724.295,616.094,537.659,774.221,819.179
"ENSMUST00000023085",18.555,2.446,6.348,2.488,4.856,0,6.19,0,1.163,0,2.911,4.381
"ENSMUST00000230676",0,0,62.53,158.049,0,0,0,0,0,2.247,0,0
"ENSMUST00000230494",57.381,0,12.206,0,0,0,0,0,93.569,0,128.154,0
"ENSMUST00000229427",20.065,157.554,35.916,45.462,99.144,101,121.81,128,21.268,77.753,11.934,175.619
"ENSMUST00000229283",2,1,6,0,1,1,5,6,0,1,3,2
"ENSMUST00000023083",177,94,112.921,95,58,62,189,207,43,46,172,201
"ENSMUST00000229438",9,14,2.079,2,8,11,16,14,6,4,13,16
"ENSMUST00000051363",696.704,1028,808.366,1170.438,284.861,208.183,500.468,486.355,305.915,245.938,303.471,287.541
"ENSMUST00000229062",7.02,2,3.202,3,0,1,1.987,3,0,2,1,0
"ENSMUST00000048966",70,37,67,46,8.999,17,18.999,19.999,15.998,20.998,11,7
"ENSMUST00000229439",0,2,0,4,0,1,1,2,4,2,2,3
"ENSMUST00000186291",33,32,34,32,3,2,6,3,1,4,6,7
"ENSMUST00000231165",102.752,94.525,115.033,94.077,0,2.512,7.505,6.383,0,2.479,1.15,0
"ENSMUST00000109503",149.737,314.348,173.952,340.66,21,27.488,12.506,14.625,6,5.526,2.85,2
"ENSMUST00000023076",7.14,17.182,6.086,14.09,0,0,0,0,0,0,0,0
"ENSMUST00000078218",797.545,1145.604,974.774,1472.437,484.309,527.714,775.608,700.44,383.074,377.342,1017.471,974.321
"ENSMUST00000167645",168.431,236.373,195.158,266.538,85.691,106.265,154.37,200.56,38.926,47.656,175.182,134.672
"ENSMUST00000164817",2.001,1.005,0,0,2,0,2,2.019,3,0,0,1.007
"ENSMUST00000018184",132.938,76.058,171.115,105.217,32.879,25.885,45.416,56.641,39.565,29.961,49.594,42.194
"ENSMUST00000166766",69.087,71.965,79.953,100.807,49.121,40.136,40.605,35.359,40.435,33.041,69.754,88.813
"ENSMUST00000058793",334.772,296.153,234.66,426.065,147.775,119.708,142.278,137.101,147.556,125.534,214.32,161.491
"ENSMUST00000100375",390.133,413.847,387.266,560.935,116.225,192.292,237.722,261.899,158.444,161.466,171.68,194.509
"ENSMUST00000149802",19.865,3.927,23.362,16.55,7.193,3.723,9.977,7.218,0,0,2.016,2.264
"ENSMUST00000083242",1,3,0,0,0,1,1.999,0,0,1,2,1
"ENSMUST00000162834",2877.985,1561,3537.988,2056.939,553.041,570.395,1035,1133.317,521,484.064,791.999,735.001
"ENSMUST00000231106",6,7,18,12,9,5,6,6,9,9,4,8
"ENSMUST00000049530",0,0,2,2,2,5,8,6.275,1,0,2,6
"ENSMUST00000067215",14.152,3.602,6.551,0,2.521,0,10,3,0,0,3,0
"ENSMUST00000226816",13.848,7.398,15.449,7,3.479,0,0,0,1,0,0,4
"ENSMUST00000171436",0,4.871,20.86,0,0,2.596,0,0,0,27.191,0,0
"ENSMUST00000230679",0,0,0,18.277,4.329,0,6.353,0,0,0,0,0
"ENSMUST00000056177",126.646,81.107,107.117,58.658,20.444,36.404,26.652,29.075,24,13.812,39.124,48.162
"ENSMUST00000230960",36,14,33,15,1,5,8,6,6,7,3,6
"ENSMUST00000016897",230.48,340.481,250.112,353.218,95.614,110.513,191.044,200.645,129.264,100.158,162.809,167.315
"ENSMUST00000109479",2.039,3.006,5.02,0,2.079,0,0,1,3.015,4,3.001,0
"ENSMUST00000016902",5,2,3,11,0,0,1,4,0,0,3,1
"ENSMUST00000061882",145,60,140,79,33,33,49,45,25,30,43,56
"ENSMUST00000047419",909,182,1019,272,52,75,121,134,30,21,161,172
"ENSMUST00000016901",495,0,114.593,31.93,0,18.691,18.743,0,16.766,0,0,20.41
"ENSMUST00000136066",0,432,338.407,455.07,162,163.309,275.257,283,111.234,123,204,187.59
"ENSMUST00000043634",3,3,16,7,5,4,33,49,0,0,39,25
"ENSMUST00000046168",0,0,0,0,11,0,0,0,0,0,0,0
"ENSMUST00000123387",2,4,0,1,0,8,9,14,6,6,9,10
"ENSMUST00000082365",4,2,5,4,0,0,0,2,1,0,0,0
"ENSMUST00000231019",4.696,2.048,3.849,3.005,0,5.427,1.995,2.015,1.155,2,0,2.347
"ENSMUST00000230926",3.118,1,1,4,8,8,14,15.994,3,2,4,13
"ENSMUST00000023071",702.056,465.031,779.697,648.384,228.815,327.815,377.844,372.782,325.079,298.938,390.357,317.099
"ENSMUST00000023072",57,22,67,34,9,7,22,50,9,5,36,29
"ENSMUST00000131158",34.599,12.16,22.614,15.266,2.118,5.164,11.107,10.978,5.042,7.445,4.74,12.261
"ENSMUST00000023074",335,421,342,349,1,6,1,6,1,2,2,0
"ENSMUST00000080751",55.023,55.001,96.733,139,56.848,68.719,180.035,206.038,91.616,74.052,144.996,143.102
"ENSMUST00000069476",289,445,441,834,707,825,864,901,843,743,730,723
"ENSMUST00000171460",0,63.003,89.923,19.553,30.332,41.306,28.687,22.213,0,0,40.219,71.829
"ENSMUST00000065499",122.366,0,68.815,90.169,10.743,21.694,99.305,106.47,58,46,54.436,29.171
"ENSMUST00000168811",0,6,1,4,0,4,4,5,0,0,8,1
"ENSMUST00000016768",11.099,3,5,10,3,2,0,0,0,0,0,0
"ENSMUST00000189185",204.337,244.773,190.004,222.625,76.704,127.766,145.652,135.432,96.418,98.443,97.036,90.551
"ENSMUST00000165443",604.92,598.581,536.588,680.822,391.684,393.931,495.011,469.925,481.9,402.574,532.742,561.261
"ENSMUST00000230411",596.08,1381.419,765.412,1592.178,1367.316,1797.069,1590.989,1627.075,1584.1,1454.426,2409.258,2389.739
"ENSMUST00000047144",995.565,899.254,1260.7,1651.434,732.811,787.743,1004.45,977.961,712.634,659.784,1093.775,1054.879
"ENSMUST00000124308",151.435,185.746,252.3,310.566,270.189,328.257,522.549,541.039,254.366,205.216,426.225,325.121
"ENSMUST00000023069",14,7,19,16,2,5,11,12,4,4,6,6
"ENSMUST00000229153",6.128,2.035,3.082,4.07,0,2.002,0,0,0,0,1.002,1.001
"ENSMUST00000023067",49,47,64,94,4,2,10,9,6,7,14,20
"ENSMUST00000057410",67.026,71,32.021,49.021,21,46,42,56,26,12,50,52
"ENSMUST00000109432",1457.974,1985,832.979,1171.979,1237,1490,2857,2992,1116,1021,3842,3641
"ENSMUST00000163242",13294,28728,17999,39202,14470,17818,22288,22252,19359,18496,28979,28446
"ENSMUST00000109424",231.822,129.586,187.163,197.998,32,22.901,0,50,28.356,50,0,47
"ENSMUST00000229495",125.688,10.414,235.148,0,0,0,36,0,0,0,41,0
"ENSMUST00000167968",8.279,0,31.625,0,0,0,0,0,22.505,0,0,0
"ENSMUST00000229191",3.21,0,2.064,2.002,0,2.099,0,0,1.139,0,0,0
"ENSMUST00000180441",21.004,9,14,21,1,4.931,6,2.009,4,0,7.085,3
"ENSMUST00000230234",5,1,5,3,0,0,3,1,1,0,0,1
"ENSMUST00000230913",65,19,59,36,12,12,18,20,11,16,16,15
"ENSMUST00000109423",0,0,0,0,0,0,0,4.972,0,0,0,6.457
"ENSMUST00000057979",17,11,5.213,23,5,8,7,11.028,6,4.78,4,0
"ENSMUST00000071876",168,101,145,121,36,40,74,58,34,40,50,80
"ENSMUST00000146088",111.728,44.51,117.801,71.48,34.276,41.544,51.898,106.225,35.696,26.627,43.299,55.574
"ENSMUST00000133158",0,49.679,0,42.401,0,0,49.698,0,0,0,0,0
"ENSMUST00000170629",16,11,15,12,2,0,1,2,4,1,2,1
"ENSMUST00000229871",0,1,0,0,0,2,1,2,1,0,4,0
"ENSMUST00000162601",11,0,15,0,0,0,0,0,0,0,0,0
"ENSMUST00000162010",58.234,13.871,83.127,27.57,0,11.187,7.244,17.307,5.152,0,7.641,9.756
"ENSMUST00000159730",9.766,14.028,8.873,2.352,12,15.813,7.391,8.693,4.848,29,10.359,10.244
"ENSMUST00000016172",0,0,0,0,0.001,0.001,0.002,2.603,0.005,0.006,7.584,0.003
"ENSMUST00000226840",61,28,37,41,46.999,45.999,74.998,74.397,46.995,36.994,48.416,61.997
"ENSMUST00000088931",23,9,25,13,2,3,5,5,0,4,1,4
"ENSMUST00000150767",127,63,159,85,0,41.928,23.783,0,72,68,106,81.196
"ENSMUST00000044332",0,0,0,0,60,55.072,65.217,120,0,0,0,16.804
"ENSMUST00000063414",212,126,193,145,94,133,124,153,122,121,211,147
"ENSMUST00000230414",0,0,0,136.019,0,0,0,0,0,0,0,0
"ENSMUST00000068088",1129,866,897,765.981,474,548,565,595,451,465,423,474
"ENSMUST00000109381",114.027,71.436,67.751,54.789,19.503,8,44.752,42,9.041,31,26.665,22.613
"ENSMUST00000109380",0,13.645,44.071,27.001,0,0,0,0,20.515,0,0,0
"ENSMUST00000088911",3.973,2.919,5.178,4.21,1.497,0,3.248,0,1.444,0,1.335,1.387
"ENSMUST00000041297",114,145,99,182,60.324,48.398,102.434,96.96,46,42.618,43,48
"ENSMUST00000043087",155,189,241,217,80,95,201,181,59,72,86,99
"ENSMUST00000024042",369,426,474,561,183,228,325,328,173,139,257,221
"ENSMUST00000042818",23,15,9,11,9,11,17,19,3,3,9,9
"ENSMUST00000176618",6.359,3.542,24.964,9.386,18,0,0,0,0,0,2.468,19.204
"ENSMUST00000177166",28.678,33.284,68.835,85.614,0,10.09,49.67,32,4.997,7,13.532,2.796
"ENSMUST00000176338",14.964,4.174,22.201,0,0,0.91,16.33,0,5.003,0,0,0
"ENSMUST00000177254",0,0,2,4,0,2,2,1,0,1,1,0
"ENSMUST00000042594",3830,1410.91,3129,3667,0,0,0,0,0,0,0,0
"ENSMUST00000109368",0,1845.09,0,0,496,529,1030,1059,985,909,1414,1368
"ENSMUST00000162424",7,1,7,5,12,24,19,23,23,21,15,18
"ENSMUST00000161483",151,97.984,115,125,9,12,34,22,7,4,24,14
"ENSMUST00000081702",49.537,23,62.652,28.412,51,63,43,50,37.236,29.872,38,43.71
"ENSMUST00000169891",5.463,0,12.262,2.976,0,0,0,0,2.764,0,0,0
"ENSMUST00000130700",32,18,46,17,18,14,20,20,14,10,22,19
"ENSMUST00000082439",354,170.546,309.635,203,96.619,100,136,134.632,110.61,118.665,105.45,116
"ENSMUST00000109353",30.008,29.3,31.53,29.252,2.301,1.217,11.544,18.979,5.866,3.462,7.483,4.968
"ENSMUST00000164717",145.992,123.154,181.835,168.748,62.081,93.783,105.456,80.389,76.525,60.872,130.067,99.032
"ENSMUST00000231098",13.338,17.403,6.459,6.737,6.11,15.438,30.248,33.457,9.212,2.465,4.134,2.223
"ENSMUST00000129398",89.146,34.867,115.46,45.769,13.249,30.559,26.103,33.39,26,44.681,41.767,33.182
"ENSMUST00000143465",55.854,0,64.881,43.231,12.751,17.441,13.292,16.61,0,13.752,27.233,17.818
"ENSMUST00000134111",0,0,8.658,0,0,0,2.605,0,0,2.567,0,0
"ENSMUST00000230352",16.916,15.261,40.773,23.716,0,5.418,8,7.991,6,0,6.784,8.542
"ENSMUST00000230266",42.084,30.739,89.227,84.284,5,6.582,0,4.009,0,3,13.216,12.458
"ENSMUST00000230734",8.003,60,79.225,62.94,0,15.776,20.663,17.992,8,9.002,24.001,10.936
"ENSMUST00000088823",31.997,0,0,27.526,9.069,0.224,6.292,0.013,0,0,0,0.065
"ENSMUST00000143014",2326.51,949.666,2458.175,1319.561,318.698,383.504,683.751,676,208.36,213,503.878,501.879
"ENSMUST00000060808",58.339,8.334,46.644,20.439,4.302,7.496,3.249,0,0,0,2.122,2.121
"ENSMUST00000131062",2.151,2,2.182,0,0,0,2,4,1,0,0,0
"ENSMUST00000078953",18.427,2.95,9.692,11.486,10.741,11.791,15.796,12.081,6.047,10.892,5.775,3.772
"ENSMUST00000229935",0,0,0,0,0.001,0.001,0,0,2.647,0,8.637,7.391
"ENSMUST00000229416",0,57.05,8.766,32.409,23.016,0,11.611,0,0,17.587,16.685,18.127
"ENSMUST00000230111",86.254,0,106.147,0,51.243,60.869,60.593,46.52,62.093,77.521,83.903,98.709
"ENSMUST00000229755",4.853,0,10.394,0,0,10.339,0,41.4,3.476,0,0,0
"ENSMUST00000230823",5.466,0,0,11.105,0,0,0,0,32.737,0,0,0
"ENSMUST00000226779",43.023,34.448,48.191,49.816,48.729,32,32.963,30,10,16.713,28,19
"ENSMUST00000226221",1.196,2.147,2.412,0,0,3,2.037,0,0,0,0,0
"ENSMUST00000228284",0,0,0,0,10.08,0,0,0,0,0,0,0
"ENSMUST00000088788",51.789,6.798,0,17.128,0,0,0,0,0,7.132,0,0
"ENSMUST00000226875",0,0,78.286,0,0,10.094,1.217,7.296,7.07,0,5.708,6.298
"ENSMUST00000227011",10.993,6.607,17.714,10.056,3.19,5.906,22.351,10.704,7.93,2.155,3.292,2.702
"ENSMUST00000123791",106.402,39.953,112.795,58.532,18.487,39.384,33.115,48.118,24.446,35.797,25.576,38.49
"ENSMUST00000144585",85.652,17.152,82.475,29.576,14.045,0,19.796,17.274,7.625,8.521,0,0
"ENSMUST00000124576",34.191,0,55.605,19.489,0,0,0,0,6.53,0,9.286,0
"ENSMUST00000175778",25.756,22.895,34.093,10.402,5.469,9.616,17.089,25.607,5.4,1.682,9.138,12.51
"ENSMUST00000066991",2,0,16,2,0,0,3,3,0,0,3,1
"ENSMUST00000023283",333.534,99.315,373.096,176.606,49.44,59.451,64.212,88.175,56.594,59.265,79.809,72.995
"ENSMUST00000231067",29.707,39.149,43.453,25.112,0,2.295,11.771,2.636,0,5.735,20.65,25.187
"ENSMUST00000231107",16.759,5.536,22.45,13.282,5.56,3.254,11.872,11.189,1.406,0,1.541,4.819
"ENSMUST00000036987",689.851,315.585,802.725,569.044,179.296,184,232.296,229.087,182,167,302,290.057
"ENSMUST00000147733",128.715,44.938,166.275,61.605,0,0,29.089,33.976,0,0,0,18.943
"ENSMUST00000167643",220.142,102.07,236.068,132.293,98.846,108.369,90.632,119.078,70.862,73.987,120.802,124.407
"ENSMUST00000228977",54.293,10.407,41.932,21.707,5.859,9.631,31.983,13.859,29.138,17.013,11.198,26.593
"ENSMUST00000227203",169.944,168.821,273.406,256.539,6,4.803,69.776,62.741,0,0,44.859,58.645
"ENSMUST00000227834",66.056,65.179,127.594,116.461,0,2.197,23.224,29.259,0,2,27.141,22.355
"ENSMUST00000109313",2,7,4,2,0,2,2,3,1,2,1,1
"ENSMUST00000112664",170.908,129,197.638,178,62,66.955,91,110,63,67,94,97
"ENSMUST00000165623",0,2.874,3.682,0,0,0,1.137,0,0.001,2.007,0,1.152
"ENSMUST00000168646",73.381,58.004,75.233,81.69,22.005,31.34,52.502,44.524,30.266,25.751,19.303,30.252
"ENSMUST00000023291",257,199,280,266,127,135,108,137,142,132,97,115
"ENSMUST00000165199",46.04,20,51,13.108,0,2.22,8,4.538,7,0,6,12
"ENSMUST00000023292",6.96,0,0,5.892,5,1.78,0,0,0,1,0,0
"ENSMUST00000136218",37.584,18.22,49,34,8,6,5,13,5.174,4,10,4
"ENSMUST00000168835",3.416,2.78,0,0,0,2,0,1,4.826,0,0,1
"ENSMUST00000238458",6,0,2,0,0,2,0,2,0,0,0,0
"ENSMUST00000023295",2,8,8,4,3,2,4,1,1,0,0,0
"ENSMUST00000023294",14.594,4.505,0,35.19,0,0,5.721,5.432,0,0,0,6.173
"ENSMUST00000094056",194.406,151.495,161.705,176.838,12,14,34.92,34.568,7,8,18,16.827
"ENSMUST00000165747",0,0,18.295,4.376,0,0,2.359,0,0,0,0,0
"ENSMUST00000163376",26,26,58,63.596,6,5,9,6,4,3,6,3
"ENSMUST00000171142",2,7,4,7,5,1,7,4,3,9,7,3
"ENSMUST00000029441",11,7,1,2,1,1,3,12,2,1,3,2
"ENSMUST00000231200",34,15,36,30,3,6,5,7,0.999,1.999,3,4
"ENSMUST00000088649",647,903,903,1370,72,91,188,251,33,41,154,175
"ENSMUST00000014777",822.587,1182.683,815.352,1517.916,482.128,652.289,922.026,1028.056,637.654,538.392,840.695,930.451
"ENSMUST00000140171",406.769,447.961,312.05,355.975,376.978,417.185,537.574,569.276,496.08,452.322,645.981,567.162
"ENSMUST00000181935",0,1.788,0,1.672,1.564,1.375,1.515,0,0,3.266,1.306,3.534
"ENSMUST00000117942",54.411,0,95.138,15.162,0,10.577,0,8.235,0,6.963,14.249,0
"ENSMUST00000229921",2.13,1.935,4.085,1.741,0,0,3.765,0,0,0,1.02,0
"ENSMUST00000088614",9.52,0,29.057,7.236,55.662,20.295,12.842,20.928,13.468,22.225,43.362,56.035
"ENSMUST00000109287",332.48,191,557.943,316.764,120.338,160.705,350.158,373.072,256.532,251.775,196.638,177.965
"ENSMUST00000069511",83.018,36.781,68.324,58.603,66.797,62.685,65.678,56.196,66.976,64.321,49.436,60.496
"ENSMUST00000109283",4,6,2,3,4,4,15,10,0,1,2,3
"ENSMUST00000060642",3.672,0,11.054,2.563,0,0,0,1.307,0,1.082,2.292,0
"ENSMUST00000140734",2.603,0,1.134,1,3,1,5,2.87,0,0,1,2
"ENSMUST00000172797",6.726,6,2.812,12.306,2,2,6,11.823,2,1.918,2.708,7
"ENSMUST00000000109",43,48,30,38,15,12,6,23,4,13,8,7
"ENSMUST00000035399",2.745,3,18,2,1,0,1,2,0,1,0,0
"ENSMUST00000049484",261,419,279,480,611,791,757,719,832,732,839.005,857
"ENSMUST00000080299",92,45,67,32.31,18,8.762,23,13.504,5.501,15,21,18.398
"ENSMUST00000133736",0,0,0,15.69,0,6.238,0,8.496,15.499,0,0,13.602
"ENSMUST00000076070",30.034,7.139,30.595,0,10.235,11.522,7.757,21.779,0,0,11.602,0
"ENSMUST00000160407",134.107,46.861,96.405,44.164,13.765,17.434,29.702,22.221,23.162,20,22.398,12.107
"ENSMUST00000159723",0,0,0,15.633,0,0,0,0,2.838,0,0,20.893
"ENSMUST00000159719",5,2,2.002,1,0,1.043,0,1,0,1,0,0
"ENSMUST00000068457",239.298,326.953,276.525,277.241,170.336,207.1,264.113,224.408,255.457,262.204,212.331,215.145
"ENSMUST00000229721",2.319,3.034,3.565,6.624,1.019,2.005,1.667,1.006,0,0,0,0
"ENSMUST00000048982",15,8,30,22,15,20,29,19,14,11,8,21
"ENSMUST00000155907",74.89,64.938,168.559,108,4,4,28,20,0,4,17,33
"ENSMUST00000049151",45.966,37,29,37,13,11,17,18,6,16,13,8
"ENSMUST00000074936",166.997,130,188,114,31,40,43,74,24,24,59,58
"ENSMUST00000023087",688.126,377.77,578.243,423,72.757,80.702,159,136.492,84,62.504,107,117
"ENSMUST00000155654",4.874,1.23,4.757,0,0,0,0,0,0,0,0,0
"ENSMUST00000229677",1,3.001,3,3,1.011,0,0,6.014,0,0,0,3
"ENSMUST00000080141",5,10,3,4,5,2,7,5.986,3,4,3,8
"ENSMUST00000166170",180,115,232.975,132,7,7,3,2,2,5,1,5
"ENSMUST00000054244",176,151,158,202,87,114,103,118,51,48,83,85
"ENSMUST00000071874",288.804,187.946,444.963,314.658,86.99,82.939,180.926,183,62.933,49.96,105,101.979
"ENSMUST00000227151",13.197,2.054,6.04,5.342,1.007,4.061,1.552,4.988,1.069,1.04,2,1.021
"ENSMUST00000226761",22.439,6.749,25.341,21.734,7.083,8.08,11.118,15.785,10.074,9.96,2.641,4.187
"ENSMUST00000185067",34.008,17,50.019,18,5,9.002,15,8,3,3.001,11,4
"ENSMUST00000181252",0,1,0,0,5,5,6,4,3,3,0,2
"ENSMUST00000229950",1,2,3,1,1,3.01,1.002,3.01,2,2,2.982,1
"ENSMUST00000096250",35.864,34.778,34.803,34.855,2.911,8.671,15.49,13.961,15.872,4.179,8.49,6.426
"ENSMUST00000176739",106.289,72.392,104.342,84.331,20.093,16.06,42.534,44.058,12.15,24.822,9.524,11.599
"ENSMUST00000228072",121.332,96.644,113.841,128.075,28.916,43.66,54.516,59.449,56.993,56.012,54.596,75.127
"ENSMUST00000047835",414.53,357.565,520.908,377.042,45.861,101.302,199.952,193.541,131.031,125.991,146.34,173.811
"ENSMUST00000227069",0,0,0,30.548,44.223,0,0,0,0,0,0,5.063
"ENSMUST00000227133",22.455,14.485,22.498,17.46,1.335,1.165,15.997,10.693,3.488,2.46,3.317,4.774
"ENSMUST00000088454",426.792,402.845,765.735,765.351,358.416,390.326,605.863,532.717,620.064,545.655,547.365,663.325
"ENSMUST00000100262",783.665,583.543,2074.16,1508.268,120.487,89.548,586.113,603.369,97.606,129.932,195.231,182.33
"ENSMUST00000230756",44.263,28.275,74.268,75.267,16.078,20.102,42,41.666,26.242,19.166,47.391,40.327
"ENSMUST00000230767",28.21,23.337,71.651,30.114,8,4,9,16.155,5.072,9.129,4,9
"ENSMUST00000229253",55.039,16,87.046,55,14,12,6,16.072,16.784,16,17,6
"ENSMUST00000023099",216.006,147.267,387.143,352.241,60.631,48.621,122.134,156.855,50.265,37.3,61.225,84.483
"ENSMUST00000229141",48.994,46.733,90.857,78.759,15.369,16.379,45.866,43.145,29.735,32.7,35.775,25.517
"ENSMUST00000166223",0,5.638,0,3,0,1,0,1,1,0,0,0
"ENSMUST00000229245",396.521,820.12,353.145,950.672,274.272,341.54,485.35,450.634,353.68,261.122,311.817,275.421
"ENSMUST00000229890",0,17,0,0,2.577,0,0,0,0,0,1.736,0
"ENSMUST00000053106",24,0,36,34,14.423,14,15,39,9,6,24.264,30
"ENSMUST00000228521",34,41,38,42,22,24,28,18,24,22,31,33
"ENSMUST00000023104",575,472,584,558,148,180,239,263,136,146,280,273
"ENSMUST00000100249",13.051,13,16,25,3,1,3,3,1,1,0,1
"ENSMUST00000126854",319.716,139.904,254.349,100.928,95.767,93,124,113.84,92.004,85,67.743,122
"ENSMUST00000128775",3.992,0,28.651,29.072,12.233,0,0,9.16,0,0,18.257,0
"ENSMUST00000123397",32.292,16.096,15,6,1,4,5,6,4,2,1,7
"ENSMUST00000124374",63,32,32,19,34,33,37,31,31,26,27,31
"ENSMUST00000117892",13219,20447,15981,22607,32924,38768,45101,46105,40211,36617,42711,42158
"ENSMUST00000151334",58,44.206,47,48.937,1,4,14,15,3,2,5,2.006
"ENSMUST00000156045",4,0,7,0,0,0,0,0,0,0,0,1
"ENSMUST00000023119",42,38,46,44,15,14,36,64,7,5,28,29
"ENSMUST00000229428",508.57,297.601,574.563,414.739,16.025,0,57.031,106.043,38.339,23.019,0,26.044
"ENSMUST00000064200",392.43,418.399,395.437,430.261,103.975,147,170.969,140.957,81.661,83.981,201,200.956
"ENSMUST00000088355",5,5,26,44,0,4,10,12,0,0,5,7
"ENSMUST00000044189",122.11,140.501,130.541,120.851,191.539,219.468,175.588,166.627,240.517,222.866,250.144,201.275
"ENSMUST00000181855",43.072,80.728,118.97,105.221,53.922,73.828,105.244,98.886,88.274,85.633,74.645,79.972
"ENSMUST00000180716",0,0,21.526,0,0,0,0,0,0,0,0,0
"ENSMUST00000163507",1441.471,1910.38,1131.347,2018.39,2205.981,2828.629,2980.269,3047.007,1942.806,1979.49,2435.975,2652.011
"ENSMUST00000230445",83.435,208.937,177.626,90.538,201.836,209.965,234.149,243.406,225.921,137.268,173.388,248.431
"ENSMUST00000051226",15.094,54.683,12.028,71.072,34.183,47.406,81.582,68.587,44.273,61.243,68.638,47.558
